episode,total_steps_this_episode,cumulative_reward,agent_0_reward,agent_1_reward,agent_2_reward
1,200,-4.309999999999987
2,200,-3.0699999999999954
3,200,-2.669999999999998
4,200,-3.8799999999999923
5,200,-3.489999999999992
6,200,-0.820000000000003
7,200,-3.4399999999999924
8,200,7.160000000000044
9,200,-1.879999999999994
10,200,-3.049999999999994
11,200,-2.140000000000001
12,200,-2.749999999999997
13,200,-2.3199999999999976
14,200,-0.6000000000000019
15,200,-2.12
16,200,-2.3599999999999977
17,200,17.959999999999877
18,200,-2.3099999999999987
19,200,-1.7700000000000014
20,200,-1.5999999999999985
21,200,-1.2200000000000009
22,200,-1.9400000000000015
23,200,8.690000000000007
24,200,-1.7700000000000014
25,200,-1.0800000000000007
26,200,-2.0700000000000003
27,200,-1.260000000000001
28,200,-1.7600000000000013
29,200,-0.3600000000000006
30,200,-0.8300000000000005
31,200,-0.9400000000000005
32,200,-0.7000000000000004
33,200,-1.0300000000000007
34,200,-0.6900000000000004
35,200,9.040000000000015
36,200,-0.2800000000000001
37,200,-0.4300000000000002
38,200,-0.5400000000000004
39,200,-0.37000000000000016
40,200,-0.7100000000000004
41,200,-0.47000000000000025
42,200,-0.5800000000000003
43,200,-0.7400000000000004
44,200,-0.5100000000000002
45,200,-0.4200000000000002
46,200,-0.46000000000000024
47,200,-0.5400000000000003
48,200,-0.34000000000000014
49,200,-0.28
50,200,-0.4000000000000001
51,200,-0.4000000000000002
52,200,-0.6300000000000003
53,200,-0.4000000000000002
54,200,-0.25000000000000006
55,200,-0.31000000000000005
56,200,-0.3100000000000001
57,200,-0.33000000000000007
58,200,-0.3300000000000001
59,200,-0.18000000000000005
60,200,-0.2300000000000001
61,200,-0.25000000000000006
62,200,-0.18000000000000002
63,200,-0.15
64,200,0.7
65,200,-0.15000000000000002
66,200,-0.19000000000000003
67,200,-0.19000000000000003
68,200,-0.19000000000000003
69,200,-0.22000000000000008
70,200,-0.26000000000000006
71,200,-0.18000000000000002
72,200,-0.21000000000000008
73,200,-0.22999999999999998
74,200,-0.22
75,200,-0.3800000000000001
76,200,-0.11999999999999997
77,200,-0.19
78,200,-0.22000000000000003
79,200,-0.17
80,200,-0.3200000000000001
81,200,-0.22000000000000003
82,200,-0.2400000000000001
83,200,-0.26000000000000006
84,200,-0.11999999999999998
85,200,-0.14
86,200,-0.20000000000000004
87,200,-0.23000000000000007
88,200,-0.18000000000000002
89,200,-0.20000000000000004
90,200,-0.08
91,200,-0.2500000000000001
92,200,9.790000000000001
93,200,-0.2700000000000001
94,200,-0.24000000000000002
95,200,-0.20000000000000004
96,200,-0.21000000000000008
97,200,-0.17000000000000004
98,200,-0.16
99,200,-0.21000000000000002
100,200,-0.21000000000000005
101,200,-0.22000000000000008
102,200,9.780000000000003
103,200,9.820000000000002
104,200,-0.16000000000000003
105,200,-0.13
106,200,-0.20000000000000007
107,200,-0.19000000000000006
108,200,-0.12999999999999998
109,200,-0.24000000000000007
110,200,-0.13999999999999999
111,200,-0.2600000000000001
112,200,-0.17
113,200,-0.2900000000000001
114,200,-0.23000000000000004
115,200,-0.17000000000000004
116,200,-0.19000000000000003
117,200,-0.2900000000000001
118,200,-0.12999999999999998
119,200,-0.17
120,200,-0.17000000000000004
121,200,-0.27
122,200,-0.11999999999999998
123,200,-0.3100000000000001
124,200,-0.3400000000000001
125,200,-0.27000000000000013
126,200,-0.19000000000000006
127,200,-0.18000000000000002
128,200,-0.29000000000000015
129,200,-0.2400000000000001
130,200,-0.22000000000000006
131,200,-0.19000000000000006
132,200,-0.21000000000000008
133,200,-0.2700000000000001
134,200,-0.19000000000000006
135,200,-0.22000000000000006
136,200,-0.2300000000000001
137,200,-0.16
138,200,-0.13999999999999999
139,200,-0.19000000000000006
140,200,-0.16000000000000003
141,200,-0.18000000000000005
142,200,-0.2300000000000001
143,200,-0.22000000000000006
144,200,-0.3100000000000001
145,200,-0.14999999999999997
146,200,-0.09999999999999999
147,200,-0.27000000000000013
148,200,-0.16000000000000003
149,200,-0.10999999999999999
150,200,-0.23000000000000007
151,200,-0.18
152,200,-0.24000000000000007
153,200,-0.19000000000000003
154,200,-0.18000000000000005
155,200,-0.13999999999999999
156,200,-0.12999999999999998
157,200,-0.20000000000000007
158,200,-0.2
159,200,-0.16000000000000003
160,200,-0.12999999999999998
161,200,-0.22000000000000008
162,200,-0.2900000000000001
163,200,-0.21000000000000008
164,200,-0.09
165,200,-0.12
166,200,-0.2700000000000001
167,200,-0.21
168,200,-0.15
169,200,-0.2500000000000001
170,200,-0.26
171,200,-0.22
172,200,-0.26000000000000006
173,200,-0.09000000000000001
174,200,-0.13
175,200,9.790000000000003
176,200,-0.23
177,200,-0.22000000000000008
178,200,-0.2900000000000001
179,200,-0.26
180,200,-0.21000000000000002
181,200,-0.2400000000000001
182,200,-0.26
183,200,-0.13999999999999999
184,200,-0.16
185,200,-0.15000000000000002
186,200,-0.28000000000000014
187,200,-0.12999999999999998
188,200,-0.13999999999999999
189,200,-0.21000000000000008
190,200,-0.23000000000000004
191,200,-0.12
192,200,-0.15
193,200,-0.20000000000000004
194,200,-0.12999999999999998
195,200,-0.22000000000000006
196,200,-0.17
197,200,-0.08
198,200,-0.14
199,200,-0.13999999999999999
200,200,-0.20000000000000004
201,200,-0.17000000000000004
202,200,-0.19000000000000003
203,200,-0.2700000000000001
204,200,-0.22000000000000008
205,200,-0.12
206,200,-0.2600000000000001
207,200,-0.2300000000000001
208,200,-0.12
209,200,-0.02
210,200,-0.17000000000000004
211,200,-0.16
212,200,-0.14
213,200,-0.24000000000000005
214,200,-0.2400000000000001
215,200,-0.25000000000000006
216,200,-0.09999999999999998
217,200,-0.3100000000000001
218,200,-0.22000000000000006
219,200,-0.3200000000000001
220,200,-0.06
221,200,-0.20000000000000004
222,200,-0.09999999999999999
223,200,-0.11999999999999998
224,200,-0.3200000000000001
225,200,-0.18000000000000002
226,200,-0.18000000000000005
227,200,-0.10999999999999999
228,200,-0.15000000000000002
229,200,-0.20000000000000007
230,200,-0.16
231,200,-0.29000000000000004
232,200,-0.22
233,200,-0.3000000000000001
234,200,-0.16000000000000003
235,200,-0.24000000000000005
236,200,-0.18000000000000002
237,200,-0.20000000000000007
238,200,-0.12999999999999998
239,200,-0.32000000000000006
240,200,-0.19000000000000006
241,200,-0.18000000000000002
242,200,-0.20000000000000004
243,200,-0.28
244,200,-0.21000000000000002
245,200,-0.2800000000000001
246,200,-0.15
247,200,-0.12999999999999998
248,200,-0.27
249,200,-0.3000000000000001
250,200,-0.24000000000000007
251,200,-0.19000000000000003
252,200,-0.28
253,200,9.730000000000004
254,200,-0.23
255,200,-0.2500000000000001
256,200,-0.18000000000000002
257,200,-0.28
258,200,-0.22000000000000003
259,200,-0.16000000000000003
260,200,-0.26000000000000006
261,200,-0.27999999999999997
262,200,-0.21000000000000005
263,200,9.81
264,200,-0.22000000000000003
265,200,-0.20000000000000004
266,200,-0.28
267,200,-0.36000000000000004
268,200,-0.17
269,200,-0.13999999999999999
270,200,-0.22000000000000006
271,200,-0.11999999999999998
272,200,-0.26000000000000006
273,200,-0.11999999999999998
274,200,-0.2
275,200,-0.2
276,200,-0.25000000000000006
277,200,-0.27000000000000013
278,200,-0.2400000000000001
279,200,9.780000000000001
280,200,-0.14
281,200,-0.24000000000000005
282,200,-0.21000000000000005
